$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link,#ImageLink,#ImageLink2,#ImageLink3,#ImageLink4
4784B4,LN-DHZ,Royal Norwegian Air Force Historic Flight,De Havilland Vampire T55,VAMP,Civ,Historic,Twin Boom,Jet Fighter,Historic,https://www.historicalsquadron.com/,https://cdn.jetphotos.com/full/6/81427_1631675097.jpg,https://cdn.jetphotos.com/full/5/31297_1610047726.jpg,https://cdn.jetphotos.com/full/6/21114_1595228386.jpg,
478710,LN-PLO,Private,Republic RC-3 Seabee,RC3,Civ,Amphibian,Shiny,Historic,Joe Cool,https://w.wiki/4o3Z,https://cdn.jetphotos.com/full/3/54193_1338563346.jpg,,,
47A0C6,LN-DPS,Royal Norwegian Air Force Historic Flight,Canadair T33 Silver Star,T33,Civ,Historic,Canuck,Jet Fighter,Historic,https://www.historicalsquadron.com/,https://live.staticflickr.com/65535/48780431947_20325119bf_k.jpg,https://live.staticflickr.com/65535/48897679881_c8e81c8e13_k.jpg,https://live.staticflickr.com/65535/48775265091_eddd5c7e1f_b.jpg,
47BC85,LN-DHY,Royal Norwegian Air Force Historic Flight,FFA Vampire FB.6,VAMP,Civ,Historic,Twin Boom,Jet Fighter,Historic,https://www.historicalsquadron.com/,https://live.staticflickr.com/8883/29259064630_3ca27ee907_3k.jpg,https://live.staticflickr.com/2922/14354620779_fbf043f80e_4k.jpg,https://live.staticflickr.com/3757/19187391731_19815c271b_b.jpg,
4843EE,PH-PBA,Dutch Dakota Association,Douglas C-47A Dakota,DC3,Civ,D-Day,Warbird,Operation Market Garden,Historic,https://tinyurl.com/yc4bpd39,https://live.staticflickr.com/65535/51365350798_8cbd74577e_k.jpg,https://cdn.jetphotos.com/full/5/33914_1573470887.jpg,https://live.staticflickr.com/7644/17049572928_2f3215057f_b.jpg,
484497,P4-LAE,Lynden Air Cargo,L-100-30 Hercules,C130,Civ,Cargo,Brrrrrrrrrrrrrrr,Remote Locations,Distinctive,https://w.wiki/Cub9,https://cdn.jetphotos.com/full/5/84575_1671762528.jpg,https://cdn.jetphotos.com/full/6/95113_1629612341.jpg,https://cdn.jetphotos.com/full/6/35512_1629263969.jpg,https://cdn.jetphotos.com/full/6/51872_1625638216.jpg
484AD2,PH-GRY,RNAF Historic Flight,Fokker Instructor S-11,S11,Civ,History,Basic Trainer,Big Bird,Historic,https://kluhv.nl/,https://cdn.jetphotos.com/full/5/76129_1593757754.jpg,https://cdn.jetphotos.com/full/6/34618_1572379330.jpg,https://cdn.jetphotos.com/full/6/53273_1551884224.jpg,
484C09,PH-JAT,Wings over Holland,North American P-51D Mustang,P51,Civ,War Bird,Shiny,Trusty Rusty,Historic,https://w.wiki/3nth,https://cdn.jetphotos.com/full/6/40086_1645446928.jpg,https://cdn.jetphotos.com/full/5/22117_1614622559.jpg,https://cdn.jetphotos.com/full/6/56987_1604773060.jpg,
4850AD,P4-LAS,Lynden Air Cargo,L-100-30 Hercules,C130,Civ,Cargo,Brrrrrrrrrrrrrrr,Remote Locations,Distinctive,https://w.wiki/Cub9,https://cdn.jetphotos.com/full/5/55025_1628502326.jpg,https://cdn.jetphotos.com/full/5/29337_1620925612.jpg,https://cdn.jetphotos.com/full/5/82025_1613974363.jpg,
4850BA,P4-LAC,Lynden Air Cargo,L-100-30 Hercules,C130,Civ,Cargo,Brrrrrrrrrrrrrrr,Remote Locations,Distinctive,https://w.wiki/Cub9,https://cdn.jetphotos.com/full/6/95711_1637738596.jpg,https://cdn.jetphotos.com/full/6/40251_1637029919.jpg,https://cdn.jetphotos.com/full/5/64474_1629803132.jpg,
489A50,SP-GTR,Private,Xtremeair Sbach XA-42,XA42,Civ,Umlimited Aerobatics,Speed,Luxury,Distinctive,https://en.wikipedia.org/wiki/XtremeAir_Sbach_342,https://cdn.airplane-pictures.net/images/uploaded-images/2019/6/24/1207541.jpg,https://cdn.airplane-pictures.net/images/uploaded-images/2019/6/24/1207510.jpg,,
49D0D4,OK-HFL,Heritage of Flying Legends,Antonov An-2 R,AN2,Civ,Biplane,Indestructible,I Must Break You,Historic,https://w.wiki/Dstm,https://cdn.jetphotos.com/full/6/56558_1609063134.jpg,https://cdn.jetphotos.com/full/5/66457_1608230514.jpg,https://cdn.jetphotos.com/full/5/39039_1605016479.jpg,
49D164,OK-WHB,Aeroklub Plasy,Antonov An-2 T,AN2,Civ,Biplane,Indestructible,I Must Break You,Historic,https://w.wiki/Dstm,https://cdn.jetphotos.com/full/6/79017_1409034575.jpg,https://cdn.jetphotos.com/full/6/18918_1409034497.jpg,https://cdn.jetphotos.com/full/5/52326_1402771889.jpg,
49D166,OK-GIB,Ellbogen s.r.o,Antonov An-2 T,AN2,Civ,Biplane,Indestructible,I Must Break You,Historic,https://w.wiki/Dstm,https://cdn.jetphotos.com/full/6/87137_1548831730.jpg,https://cdn.jetphotos.com/full/5/40632_1545563033.jpg,https://cdn.jetphotos.com/full/6/17314_1502803395.jpg,
49D26B,OK-KIQ,Air Special,Antonov An-2 R,AN2,Civ,Biplane,Indestructible,I Must Break You,Historic,https://w.wiki/Dstm,https://cdn.jetphotos.com/full/5/59050_1640111037.jpg,https://cdn.jetphotos.com/full/5/17898_1448484813.jpg,https://cdn.jetphotos.com/full/5/85781_1410721565.jpg,
4A892C,SE-BIL,Private,North American TP-51A Mustang,P51,Civ,Two Seater,Fighter,Flight Training,Historic,https://w.wiki/3nth,https://cdn.jetphotos.com/full/5/28874_1627673241.jpg,https://cdn.jetphotos.com/full/5/40686_1506713237.jpg,https://cdn.jetphotos.com/full/3/93212_1352659602.jpg,
4A9302,SE-DXB,Swedish Air Force Historic Flight,Saab J29F Tunnan,SB29,Civ,Old,Fighter,Fika,Historic,https://www.swafhf.com/j29-tunnan,https://live.staticflickr.com/65535/48718610917_73dabca379_h.jpg,https://live.staticflickr.com/65535/48707455297_b890eabd2b_h.jpg,https://cdn.jetphotos.com/full/6/95941_1573897971.jpg,
4A9307,SE-DXG,Swedish Air Force Historic Flight,Sk 60 Saab 105,SB05,Civ,Training Wheels,I Am Old,Fika,Historic,https://www.swafhf.com/sk60,https://cdn.jetphotos.com/full/5/67106_1635467322.jpg,https://cdn.jetphotos.com/full/6/85437_1583074780.jpg,https://cdn.jetphotos.com/full/6/68360_1543374991.jpg,
4A930D,SE-DXM,Swedish Air Force Historic Flight,Hawker Hunter J34,HUNT,Civ,Old,Fighter,Fika,Historic,https://www.swafhf.com/j34-hawker-hunter,https://cdn.jetphotos.com/full/5/73296_1617639517.jpg,https://cdn.jetphotos.com/full/6/92974_1610652478.jpg,https://cdn.jetphotos.com/full/6/79438_1607851060.jpg,
4A930E,SE-DXN,Swedish Air Force Historic Flight,AJS 37 Saab 37 Viggen,SB37,Civ,Delta Wing,Smakar det sa kostar det,Fika,Historic,https://www.swafhf.com/sk37-ajs37-viggen,https://cdn.jetphotos.com/full/5/77208_1641031487.jpg,https://cdn.jetphotos.com/full/5/17158_1638974665.jpg,https://cdn.jetphotos.com/full/5/49735_1634393549.jpg,
4A930F,SE-DXO,Swedish Air Force Historic Flight,Sk 37 Saab 37 Viggen,SB37,Civ,Delta Wing,Smakar det sa kostar det,Fika,Historic,https://www.swafhf.com/sk37-ajs37-viggen,https://live.staticflickr.com/65535/48707278436_25731fcc94_h.jpg,https://live.staticflickr.com/65535/48715933316_08acddf0cd_h.jpg,https://cdn.jetphotos.com/full/6/38388_1610651797.jpg,
4A9310,SE-DXP,Swedish Air Force Historic Flight,Sk 35C Saab 35 Draken,SB35,Civ,Delta Wing,Smakar det sa kostar det,Fika,Historic,https://www.swafhf.com/j35-sk35-draken,https://cdn.jetphotos.com/full/6/20642_1639147221.jpg,https://cdn.jetphotos.com/full/6/48196_1634671086.jpg,https://cdn.jetphotos.com/full/6/48196_1634671086.jpg,
4A9312,SE-DXR,Swedish Air Force Historic Flight,Saab Draaken J35-J,SB35,Civ,Delta Wing,Smakar det sa kostar det,Fika,Historic,https://www.swafhf.com/j35-sk35-draken,https://cdn.jetphotos.com/full/5/77075_1620402791.jpg,https://cdn.jetphotos.com/full/5/18263_1602585086.jpg,https://cdn.jetphotos.com/full/6/30672_1602444133.jpg,
4A9484,SE-EDD,Swedish Air Force Historic Flight,Sk 50 Saab 91 Safir,SB91,Civ,Training Wheels,I Am Old,Fika,Historic,https://www.swafhf.com/sk50,https://cdn.jetphotos.com/full/6/47961_1614759520.jpg,,,
4A9AA2,SE-FUB,Swedish Air Force Historic Flight,Sk 16 Noorduyn Harvard,T6,Civ,Training Wheels,Speak Up Sonny,Fika,Historic,https://www.swafhf.com,https://cdn.jetphotos.com/full/5/17240_1537549094.jpg,,,
4AC9A4,SE-RMD,Swedish Air Force Historic Flight,J 32 Saab 32 Lansen,SB32,Civ,Old,Fighter,Fika,Historic,https://www.swafhf.com/j32-lansen,https://cdn.jetphotos.com/full/6/90200_1568177210.jpg,https://cdn.jetphotos.com/full/5/83134_1546464328.jpg,https://cdn.jetphotos.com/full/5/37513_1541615691.jpg,
4AC9A5,SE-RME,Swedish Air Force Historic Flight,J 32 Saab 32 Lansen,SB32,Civ,Old,Fighter,Fika,Historic,https://www.swafhf.com/j32-lansen,https://cdn.jetphotos.com/full/5/27161_1611766721.jpg,https://cdn.jetphotos.com/full/6/39540_1573754413.jpg,https://cdn.jetphotos.com/full/5/35493_1561728472.jpg,
4AC9A9,SE-RMI,Swedish Air Force Historic Flight,Cessna Citation II,C550,Civ,Bizjet,Smakar det sa kostar det,Fika,Historic,https://www.swafhf.com,https://cdn.jetphotos.com/full/5/18197_1630063432.jpg,,,
4B04F6,HB-BWW,Private owner,Ultramagic M-120,BALL,Civ,"mongolfiera, Svizzera",Ultramagic M-120,HBBWW,Civ,https://www.flightradar24.com/data/aircraft/hb-bww,https://cdn.jetphotos.com/full/5/923467_1759576607.jpg,,,
4B0B4F,HB-EHJ,Verein der Freunde des Fieseler Storch,Fieseler Fi 156C-3 Storch,F156,Civ,Liason,Highwing,STOL,Historic,https://en.wikipedia.org/wiki/Fieseler_Fi_156_Storch,https://cdn.jetphotos.com/full/5/50657_1532187009.jpg,https://cdn.jetphotos.com/full/6/47351_1528881972.jpg,https://cdn.jetphotos.com/full/5/17613_1528569812.jpg,
4B0B69,HB-EIJ,Private,Morane-Saulnier MS.505 Criquet,F156,Civ,Liason,Highwing,STOL,Historic,https://en.wikipedia.org/wiki/Morane-Saulnier,https://cdn.jetphotos.com/full/5/65606_1528569183.jpg,,,
4B0C0B,HB-EOP,Private,Auster J/1 Autocrat,J1,Civ,High Wing,Touring,I Am Old,Historic,https://en.wikipedia.org/wiki/Auster_Autocrat,https://cdn.jetphotos.com/full/5/21721_1602962745.jpg,https://cdn.jetphotos.com/full/5/30642_1442055642.jpg,,
4B0C72,HB-ESO,Verein Historic & Classic Airplanes,Ryan Navion A (L-17B),NAVI,Civ,Liason,Shiny,Speak Up Sonny,Historic,https://w.wiki/4ydD,https://cdn.jetphotos.com/full/6/63968_1635091285.jpg,https://cdn.jetphotos.com/full/5/71895_1606650220.jpg,https://cdn.jetphotos.com/full/4/71205_1360972499.jpg,
4B0FDA,HB-GAC,Private,Beech C18S,BE18,Civ,Twin Beech,Twin Tail,I Am Old,Historic,https://w.wiki/4wor,https://live.staticflickr.com/65535/51305918406_3cf9f0bf61_k.jpg,https://live.staticflickr.com/65535/51306112523_193cd22028_k.jpg,https://live.staticflickr.com/65535/51306112528_c4d1b20d4e_k.jpg,
4B13F7,HB-HOP,JU-AIR,Junkers Ju-52,JU52,Civ,Tante Ju,Shiny,Three Engines,Historic,https://en.wikipedia.org/wiki/Junkers_Ju_52,https://cdn.jetphotos.com/full/6/97931_1641987491.jpg,https://cdn.jetphotos.com/full/6/22717_1602964364.jpg,https://cdn.jetphotos.com/full/5/97710_1593425815.jpg,
4B13FA,HB-HOS,JU-AIR,Junkers Ju-52,JU52,Civ,Tante Ju,Shiny,Three Engines,Historic,https://en.wikipedia.org/wiki/Junkers_Ju_52,https://cdn.jetphotos.com/full/6/89796_1629937486.jpg,https://cdn.jetphotos.com/full/5/42861_1611075299.jpg,https://cdn.jetphotos.com/full/6/60691_1610994775.jpg,
4B13FB,HB-HOT,JU-AIR,Junkers Ju-52,JU52,Civ,Tante Ju,Shiny,Three Engines,Historic,https://en.wikipedia.org/wiki/Junkers_Ju_52,https://cdn.jetphotos.com/full/6/17912_1587800183.jpg,https://cdn.jetphotos.com/full/5/60790_1573413785.jpg,https://cdn.jetphotos.com/full/6/47336_1565103890.jpg,
4B1B4C,HB-KIU,Private,FWP P.149 D,P149,Civ,Liason,History,Trainer,Historic,https://en.wikipedia.org/wiki/Piaggio_P.149,https://cdn.jetphotos.com/full/5/93720_1586956519.jpg,https://cdn.jetphotos.com/full/5/94769_1534799828.jpg,https://cdn.jetphotos.com/full/6/45748_1528881829.jpg,
4B208C,HB-MIM,Ariel Ludi,Bucker Bu 133C Jungmeister,BU33,Civ,Biplane,Advanced Trainer,History,Historic,https://en.wikipedia.org/wiki/B%C3%BCcker_B%C3%BC_133_Jungmeister,https://cdn.jetphotos.com/full/6/71355_1561056076.jpg,,,
4B2C68,HBQVG,Blaser Swisslube,Ultramagic M-120,BALL,Civ,"mongolfiera, svizzera",Ultramagic M-120,HBQVG,Civ,https://www.flightradar24.com/data/aircraft/hb-qvg,https://cdn.jetphotos.com/full/6/865766_1758489112.jpg,,,
4B2CF0,HB-RAM,Private,Pilatus P-2 06,PP2,Civ,Basic Trainer,I Am Old,Historic,Historic,https://en.wikipedia.org/wiki/Pilatus_P-2,https://cdn.jetphotos.com/full/6/43834_1637598460.jpg,https://cdn.jetphotos.com/full/6/99364_1637347737.jpg,https://cdn.jetphotos.com/full/5/73575_1626478807.jpg,
4B2CF2,HB-RAO,Private,Morane-Saulnier MS.317,MS31,Civ,Primary Trainer,Highwing,Speak Up Sonny,Historic,https://en.wikipedia.org/wiki/Morane-Saulnier_MS.315,https://cdn.jetphotos.com/full/6/16468_1638217853.jpg,https://cdn.jetphotos.com/full/6/56292_1635687278.jpg,https://cdn.jetphotos.com/full/6/48565_1632042834.jpg,
4B2D04,HB-RBG,Private,Boeing Stearman E75 Kaydet,ST75,Civ,Radial Engine,Biplane,Wing Walk,Historic,https://w.wiki/BJBE,https://cdn.jetphotos.com/full/5/55214_1635091396.jpg,https://cdn.jetphotos.com/full/5/28275_1629224907.jpg,https://cdn.jetphotos.com/full/6/83759_1572810241.jpg,
4B2D1B,HB-RCD,Private,Pilatus P-3-05,PP3,Civ,Training Wheels,Aerobatics,I Am Old,Historic,https://en.wikipedia.org/wiki/Pilatus_P-3,https://cdn.jetphotos.com/full/6/98327_1611418951.jpg,https://cdn.jetphotos.com/full/6/61417_1510522627.jpg,https://cdn.jetphotos.com/full/6/69190_1446576449.jpg,
4B2D1C,HB-RCE,Private,Pilatus P-3-05,PP3,Civ,Training Wheels,Aerobatics,I Am Old,Historic,https://en.wikipedia.org/wiki/Pilatus_P-3,https://cdn.jetphotos.com/full/4/52608_1324139121.jpg,,,
4B2D1D,HB-RCF,Association Morane Charlie Fox,D-3801 (Morane MS-412),ZZZZ,Civ,Fighter,History,WW2,Historic,https://en.wikipedia.org/wiki/Morane-Saulnier_M.S.406,https://cdn.jetphotos.com/full/6/78909_1633680235.jpg,https://cdn.jetphotos.com/full/5/95471_1617728422.jpg,https://cdn.jetphotos.com/full/5/46713_1613393056.jpg,
4B2D23,HB-RCL,Private,Pilatus P-3-05,PP3,Civ,Training Wheels,Aerobatics,I Am Old,Historic,https://en.wikipedia.org/wiki/Pilatus_P-3,https://cdn.jetphotos.com/full/6/83446_1616658142.jpg,https://cdn.jetphotos.com/full/6/64515_1607029022.jpg,https://cdn.jetphotos.com/full/6/80065_1589235767.jpg,
4B2D25,HB-RCN,Private,North American T-6 Texan,T6,Civ,Training Wheels,Advanced Trainer,I Am Old,Historic,https://www.t6harvard.com/swiss-air-force/hb-rcn/,https://cdn.jetphotos.com/full/6/71461_1630349454.jpg,https://cdn.jetphotos.com/full/5/41497_1609365521.jpg,https://cdn.jetphotos.com/full/5/99668_1594317497.jpg,
4B2D33,HB-RDB,Private,EKW C-3603,C365,Civ,Training Wheels,Not Very Good,History,Historic,https://en.wikipedia.org/wiki/EKW_C-36,https://cdn.jetphotos.com/full/6/28334_1589793367.jpg,https://cdn.jetphotos.com/full/5/26064_1555206395.jpg,https://cdn.jetphotos.com/full/6/44317_1521980647.jpg,
4B2D37,HB-RDF,Espace Passion,Dassault Mirage IIID-S,MIRA,Civ,Delta Wing,Zoomies,Unicorn,Distinctive,http://www.clindailes.ch/en/espace-passion/,https://cdn.jetphotos.com/full/5/33331_1637078742.jpg,https://cdn.jetphotos.com/full/5/23963_1632236028.jpg,https://cdn.jetphotos.com/full/6/12534_1613841339.jpg,
4B2D38,HB-RDG,Private,General Motors TBM-3R Avenger,TBM,Civ,Torpedo Bomber,Midway,WW2,Historic,https://en.wikipedia.org/wiki/Grumman_TBF_Avenger,https://cdn.jetphotos.com/full/6/39648_1607257998.jpg,https://cdn.jetphotos.com/full/6/62646_1603021008.jpg,https://cdn.jetphotos.com/full/6/51203_1589793389.jpg,
4B2D39,HB-RDH,Private,EKW C-3603,C365,Civ,Training Wheels,Not Very Good,History,Historic,https://en.wikipedia.org/wiki/EKW_C-36,https://cdn.jetphotos.com/full/5/36218_1538668034.jpg,https://cdn.jetphotos.com/full/6/97751_1532162100.jpg,https://cdn.jetphotos.com/full/6/38493_1528579219.jpg,
4B2D3F,HB-RDN,Private,Noorduyn AT-16ND Harvard IIB,T6,Civ,Trainer,History,WW2,Historic,https://www.t6harvard.com/belgium-harvards/oo-daf-full-history/,https://cdn.jetphotos.com/full/6/47726_1637177207.jpg,https://cdn.jetphotos.com/full/6/67085_1636739473.jpg,https://cdn.jetphotos.com/full/6/40743_1626022648.jpg,
4B2DC0,HB-RIM,Private,Junkers F 13,F13,Civ,Shiny,History,All Metal,Historic,https://en.wikipedia.org/wiki/Junkers_F_13,https://cdn.jetphotos.com/full/6/72434_1584271526.jpg,https://cdn.jetphotos.com/full/6/37289_1572772160.jpg,https://cdn.jetphotos.com/full/6/50221_1572689342.jpg,
4B2ED2,HB-RTA,Private,North American T-6 Texan,T6,Civ,Training Wheels,Advanced Trainer,I Am Old,Historic,https://w.wiki/4nze,https://cdn.jetphotos.com/full/5/89310_1630654793.jpg,https://cdn.jetphotos.com/full/5/32572_1622304972.jpg,https://cdn.jetphotos.com/full/6/51014_1606526715.jpg,
4B2F0B,HB-RVF,A-Jet AG,F+W Emmen DH-115 Vampire MK55,VAMP,Civ,Fighter Jet,I Am Old,What We Do In The Shadows,Historic,https://en.wikipedia.org/wiki/De_Havilland_Vampire,https://cdn.jetphotos.com/full/5/84138_1637791303.jpg,https://cdn.jetphotos.com/full/5/76231_1631889177.jpg,https://cdn.jetphotos.com/full/6/67007_1631782547.jpg,
4B2F0F,HB-RVJ,Verein De Havilland Flying Group,F+W Emmen DH-115 Vampire MK55,VAMP,Civ,Fighter,I Am Old,What We Do In The Shadows,Historic,https://tinyurl.com/2p88tbp3,https://cdn.jetphotos.com/full/6/31250_1609365609.jpg,https://cdn.jetphotos.com/full/5/25300_1608222049.jpg,https://cdn.jetphotos.com/full/6/11367_1608221114.jpg,
4B2F13,HB-RVN,Eric Chardonnens,F+W Emmen DH-100 Vampire FB6,VAMP,Civ,Fighter,I Am Old,What We Do In The Shadows,Historic,https://en.wikipedia.org/wiki/De_Havilland_Vampire,https://cdn.jetphotos.com/full/5/20619_1638484886.jpg,https://cdn.jetphotos.com/full/5/44295_1634587469.jpg,https://cdn.jetphotos.com/full/6/89975_1606115594.jpg,
4B2F15,HB-RVP,Verein Fliegermuseum,Hawker Hunter T68,HUNT,Civ,Jet Fighter,Transonic,Historic,Distinctive,https://w.wiki/8ocA,https://cdn.jetphotos.com/full/5/80114_1602918603.jpg,https://cdn.jetphotos.com/full/5/71804_1566767949.jpg,https://cdn.jetphotos.com/full/5/89736_1562271964.jpg,
4B2F17,HB-RVR,Amici dell Hunter,Hawker Hunter T68,HUNT,Civ,Jet Fighter,Transonic,Historic,Distinctive,https://w.wiki/8ocA,https://cdn.jetphotos.com/full/5/20607_1638963837.jpg,https://cdn.jetphotos.com/full/6/20260_1632742132.jpg,https://cdn.jetphotos.com/full/6/81067_1631781614.jpg,
4B2F18,HB-RVS,Hunter Verein Obersimmental,Hawker Hunter F58,HUNT,Civ,Jet Fighter,Transonic,Historic,Distinctive,https://w.wiki/8ocA,https://cdn.jetphotos.com/full/6/76659_1638963707.jpg,https://cdn.jetphotos.com/full/6/93577_1638185297.jpg,https://cdn.jetphotos.com/full/6/96254_1632742047.jpg,
4B2F1B,HB-RVV,Hunter Flying Group,Hawker Hunter T68,HUNT,Civ,Jet Fighter,Transonic,Historic,Distinctive,https://w.wiki/8ocA,https://cdn.jetphotos.com/full/6/45904_1638965063.jpg,https://cdn.jetphotos.com/full/5/12558_1635969614.jpg,https://cdn.jetphotos.com/full/6/17423_1635091483.jpg,
4B2F54,HB-RYA,Private,Yakovlev Yak-9UM,YAK9,Civ,War Bird,Fighter,WW2,Historic,https://en.wikipedia.org/wiki/Yakovlev_Yak-9,https://cdn.jetphotos.com/full/5/49114_1627980697.jpg,https://cdn.jetphotos.com/full/5/65517_1627980551.jpg,https://cdn.jetphotos.com/full/5/33120_1619450399.jpg,
4B36DB,HB-UUD,Bucker Fan Club,Bucker Bu 131B Jungmann,BU31,Civ,Biplane,Basic Trainer,Freshman,Historic,https://w.wiki/4trf,https://cdn.jetphotos.com/full/6/84202_1492716931.jpg,https://cdn.jetphotos.com/full/6/30596_1477868400.jpg,https://cdn.jetphotos.com/full/6/52063_1456436627.jpg,
4B36EA,HB-UUS,Private,Dornier Bu 131-150 Jungmann,BU31,Civ,Biplane,Basic Trainer,Freshman,Historic,https://w.wiki/4trf,https://live.staticflickr.com/65535/51334251114_432b521cbd_h.jpg,https://live.staticflickr.com/753/20850666599_7b64e0cc5b_k.jpg,https://live.staticflickr.com/1857/30955239978_a6917deda5_b.jpg,
4B36F1,HB-UUZ,Private,Dornier Bu 131-150 Jungmann,BU31,Civ,Biplane,Basic Trainer,Freshman,Historic,https://w.wiki/4trf,https://cdn.jetphotos.com/full/6/60195_1643822385.jpg,https://cdn.jetphotos.com/full/5/65466_1634107050.jpg,https://cdn.jetphotos.com/full/5/82094_1630688287.jpg,
4B36F5,HB-UVD,Private,CASA 1-131E Jungmann,BU31,Civ,Biplane,Basic Trainer,Freshman,Historic,https://w.wiki/4trf,https://cdn.jetphotos.com/full/3/92910_1387216461.jpg,https://cdn.jetphotos.com/full/3/30830_1366659146.jpg,https://cdn.jetphotos.com/full/2/75889_1285492990.jpg,
4B3E7A,HB-XRE,Air Glaciers,Aerospatiale Lama SA.315B,LAMA,Civ,Hiiiiiigh In The Sky,Choppa,Mountain Goat,Distinctive,https://verticalmag.com/features/the-mountain-king,https://cdn.jetphotos.com/full/6/72603_1585853046.jpg,https://cdn.jetphotos.com/full/6/32701_1562272362.jpg,https://cdn.jetphotos.com/full/5/63888_1541516682.jpg,
4B3F1E,HB-XXM,Alouette Swiss,Aerospatiale Alouette III SE.316B,ALO3,Civ,Choppa,I Am Old,Smiley Face,Distinctive,https://en.wikipedia.org/wiki/A%C3%A9rospatiale_Alouette_III,https://cdn.jetphotos.com/full/5/74724_1522074344.jpg,https://cdn.jetphotos.com/full/6/71067_1442527975.jpg,https://cdn.jetphotos.com/full/4/92223_1352102874.jpg,
4B42AA,HB-ZGK,Rotex Helicopter AG,Kaman K-1200 K-Max,KMAX,Civ,Double Vision,Odd,Autonomous,Big Hello,https://en.wikipedia.org/wiki/Kaman_K-MAX,https://cdn.jetphotos.com/full/6/73482_1615799257.jpg,https://cdn.jetphotos.com/full/6/37857_1615758243.jpg,https://cdn.jetphotos.com/full/5/18505_1615757546.jpg,
4B4432,HB-ZVM,Rotex Helicopter AG,Kaman K-1200 K-Max,KMAX,Civ,Double Vision,Odd,Autonomous,Big Hello,https://en.wikipedia.org/wiki/Kaman_K-MAX,https://cdn.jetphotos.com/full/5/21999_1587299272.jpg,,,
502C61,YL-LEV,Flying Adventure Tours,Antonov An-2 P,AN2,Civ,Biplane,Indestructible,I Must Break You,Historic,https://w.wiki/Dstm,https://cdn.jetphotos.com/full/6/10382_1610132669.jpg,https://cdn.jetphotos.com/full/5/31706_1580314271.jpg,https://cdn.jetphotos.com/full/6/13276_1538395696.jpg,
508056,UR-74026,Motor Sich Aviakompania,Antonov An-74TK-200,AN72,Civ,Odd,Chonky Boy,Cheburashka,Distinctive,https://en.wikipedia.org/wiki/Antonov_An-74,https://cdn.jetphotos.com/full/6/47939_1634755862.jpg,https://cdn.jetphotos.com/full/5/24309_1616151886.jpg,https://cdn.jetphotos.com/full/6/29163_1613478304.jpg,
